Timestamp,Symbol,Action,Theo_Price,Real_Price,Slippage_Pts,Qty,SL_Points,Engine,Trade_Duration_Mins,Telemetry,Status,Account_PnL_Context,Trade_Exact_PnL,Rng,A5,RV,Net_Points,R_Multiple,Session_Range,Session_Volume,SMA200,Vol_SMA50,Regime_Dist,Module
2026-03-17 20:06:00,MGC,BUY,5013.5,5013.5,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:3.25|RV:5.28|VwP:0.17|RSI:79.08,CLOSED_WIN,630,630,,,,,,71.0,148075.0,372.34,19230276.0,23.35,MGC
2026-03-19 04:01:00,MGC,SELL,4732.9,4732.9,,,,Lon_Viper_S,,Lon_Viper_S|Rng:58.2|A5:14.35|RV:1.66|VwP:-1.73|RSI:30.98,CLOSED_WIN,632,632,,,,,,214.5,207016.0,373.61,19700878.0,14.13,MGC
2026-03-19 21:41:00,MGC,BUY,4686.0,4686.0,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:10.52|RV:2.18|VwP:0.58|RSI:72.35,CLOSED_WIN,630,630,,,,,,214.5,207016.0,373.61,19700878.0,14.13,MGC
2026-03-22 21:25:00,MGC,SELL,4433.1,4433.1,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:28.64|RV:0.32|VwP:0.08|RSI:62.75,CLOSED_WIN,634,634,,,,,,350.7,302551.0,374.14,20033186.0,10.49,MGC
2026-03-24 08:40:00,MGC,SELL,4364.8,4364.8,,,,Lon_BO_S_E,,Lon_BO_S_E|Rng:69.6|A5:16.76|RV:2.52|VwP:-0.43|RSI:26.21,CLOSED_LOSS,-762,-762,,,,,,416.5,343781.0,375.08,20664350.0,7.75,MGC
2026-03-24 20:27:00,MGC,BUY,4556.8,4556.8,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:13.25|RV:1.62|VwP:0.9|RSI:60.95,CLOSED_WIN,630,630,,,,,,416.5,343781.0,375.08,20664350.0,7.75,MGC
2026-03-26 04:44:00,MGC,SELL,4411.2,4411.2,,,,Lon_Viper_S,,Lon_Viper_S|Rng:52.6|A5:11.77|RV:3.22|VwP:-1.57|RSI:30.57,CLOSED_LOSS,-895,-895,,,,,,101.9,202637.0,376.1,20542034.0,6.52,MGC
2026-03-26 21:33:00,MGC,BUY,4409.3,4409.3,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:8.51|RV:1.6|VwP:0.42|RSI:78.13,CLOSED_WIN,630,630,,,,,,101.9,202637.0,376.1,20542034.0,6.52,MGC
2026-03-30 01:19:00,MGC,BUY,4540.4,4540.4,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:6.64|RV:2.13|VwP:0.88|RSI:75.98,CLOSED_WIN,630,630,,,,,,103.3,35463.0,377.17,20485916.0,9.92,MGC
2026-03-30 20:03:00,MGC,BUY,4554.5,4554.5,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:7.31|RV:4.26|VwP:0.34|RSI:71.58,CLOSED_LOSS,-1008,-1008,,,,,,103.3,35463.0,377.17,20485916.0,9.92,MGC
2026-03-31 20:06:00,MGC,BUY,4730.6,4730.6,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:8.78|RV:2.85|VwP:0.44|RSI:67.88,CLOSED_WIN,630,630,,,,,,139.5,149438.0,377.76,20357570.0,13.9,MGC
2026-04-06 01:08:00,MGC,BUY,4694.1,4694.1,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:6.28|RV:2.08|VwP:0.73|RSI:79.17,CLOSED_WIN,630,630,,,,,,73.1,24283.0,379.54,19377560.0,12.68,MGC
2026-04-07 13:07:00,MGC,BUY,4697.9,4697.9,,,,LP_Brk_L,,LP_Brk_L|Rng:67.5|A5:8.63|RV:5.91|VwP:0.46|RSI:74.07,CLOSED_LOSS,-924,-924,,,,,,91.7,81774.0,380.15,19092192.0,13.59,MGC
2026-04-07 20:01:00,MGC,BUY,4868.4,4868.4,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:14.77|RV:2.31|VwP:1.14|RSI:72.77,CLOSED_WIN,632,632,,,,,,91.7,81774.0,380.15,19092192.0,13.59,MGC
2026-04-09 09:16:00,MGC,SELL,4782.5,4782.5,,,,COMEX_Swp_S_E,,COMEX_Swp_S_E|Rng:53.3|A5:6.46|RV:2|VwP:0.74|RSI:71.44,CLOSED_WIN,630,630,,,,,,153.6,163239.0,381.4,18170112.0,14.82,MGC
2026-04-13 09:50:00,MGC,BUY,4763.0,4763.0,,,,Lon_BO_L_E,,Lon_BO_L_E|Rng:37|A5:7.44|RV:5.55|VwP:0.71|RSI:66.02,CLOSED_LOSS,-912,-912,,,,,,84.9,25850.0,382.7,16122456.0,13.76,MGC
2026-04-13 20:31:00,MGC,BUY,4790.3,4790.3,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:4.69|RV:2.35|VwP:0.2|RSI:61.7,CLOSED_WIN,630,630,,,,,,84.9,25850.0,382.7,16122456.0,13.76,MGC
2026-04-14 21:12:00,MGC,BUY,4875.5,4875.5,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.34|RV:5.81|VwP:0.28|RSI:76.88,CLOSED_WIN,624,624,,,,,,80.3,105528.0,383.39,14565220.0,16.09,MGC
2026-04-16 00:15:00,MGC,BUY,4849.6,4849.6,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:3.84|RV:2.65|VwP:0.13|RSI:61.13,CLOSED_WIN,630,630,,,,,,51.8,94235.0,384.76,13394746.0,14.38,MGC
2026-04-17 07:48:00,MGC,BUY,4829.1,4829.1,,,,Lon_Viper_L,,Lon_Viper_L|Rng:29.6|A5:4.32|RV:3.01|VwP:0.37|RSI:82.24,CLOSED_WIN,630,630,,,,,,,,,,,MGC
2026-04-20 09:09:00,MGC,BUY,4831.9,4831.9,,,,Lon_BO_L_E,,Lon_BO_L_E|Rng:28.3|A5:5.68|RV:4.34|VwP:0.49|RSI:66.53,CLOSED_WIN,627,627,,,,,,82.5,28712.0,386.12,12915526.0,14.5,MGC
2026-04-21 09:07:00,MGC,SELL,4790.3,4790.3,,,,Lon_BO_S_E,,Lon_BO_S_E|Rng:27.3|A5:6.36|RV:3.1|VwP:-0.5|RSI:34.66,CLOSED_WIN,630,630,,,,,,75.0,101217.0,386.73,12851848.0,11.08,MGC
2026-04-21 20:01:00,MGC,BUY,4760.9,4760.9,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.11|RV:2.91|VwP:0.33|RSI:70.99,CLOSED_WIN,624,624,,,,,,75.0,101217.0,386.73,12851848.0,11.08,MGC
2026-04-23 06:14:00,MGC,SELL,4701.7,4701.7,,,,Lon_Viper_S,,Lon_Viper_S|Rng:40.9|A5:5.45|RV:2.56|VwP:-0.66|RSI:20.47,CLOSED_LOSS,-1008,-1008,,,,,,80.4,105490.0,388.0,12651088.0,11.09,MGC
2026-04-23 20:31:00,MGC,BUY,4721.3,4721.3,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:4.89|RV:2.46|VwP:0.21|RSI:72.71,CLOSED_LOSS,-988,-988,,,,,,80.4,105490.0,388.0,12651088.0,11.09,MGC
2026-04-29 02:29:00,MGC,SELL,4600.8,4600.8,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:4.67|RV:0.77|VwP:-0.17|RSI:42.95,CLOSED_WIN,630,630,,,,,,117.5,138095.0,390.37,12074518.0,6.93,MGC
2026-04-30 01:36:00,MGC,BUY,4574.7,4574.7,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:4.93|RV:2.22|VwP:0.03|RSI:79.02,CLOSED_WIN,624,624,,,,,,99.1,121511.0,390.96,12004648.0,8.37,MGC
2026-05-01 04:11:00,MGC,SELL,4586.0,4586.0,,,,Lon_Viper_S,,Lon_Viper_S|Rng:25.7|A5:4.92|RV:2.91|VwP:-0.83|RSI:33.28,CLOSED_WIN,624,624,,,,,,,,,,,MGC
2026-05-04 05:10:00,MGC,SELL,4590.8,4590.8,,,,Lon_Viper_S,,Lon_Viper_S|Rng:19.8|A5:4.55|RV:1.24|VwP:-0.49|RSI:55.29,CLOSED_WIN,630,630,,,,,,38.9,11964.0,392.07,11814038.0,5.78,MGC
2026-05-05 20:02:00,MGC,BUY,4606.7,4606.7,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.64|RV:2.06|VwP:0.5|RSI:69.41,CLOSED_WIN,627,627,,,,,,116.4,111506.0,392.62,11550804.0,6.53,MGC
2026-05-06 20:53:00,MGC,SELL,4698.0,4698.0,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:4.78|RV:0.74|VwP:-0.13|RSI:42.99,CLOSED_LOSS,-962,-962,,,,,,125.0,96692.0,393.21,11408140.0,9.6,MGC
2026-05-07 20:07:00,MGC,BUY,4717.1,4717.1,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.41|RV:3.34|VwP:0.31|RSI:70.67,CLOSED_LOSS,-1008,-1008,,,,,,81.3,143552.0,393.78,11285378.0,9.62,MGC
2026-05-11 20:18:00,MGC,BUY,4783.1,4783.1,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.33|RV:2.7|VwP:0.36|RSI:69.47,CLOSED_LOSS,-984,-984,,,,,,35.7,23162.0,395.01,10920974.0,10.03,MGC
2026-05-13 21:41:00,MGC,SELL,4693.9,4693.9,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:5.94|RV:0.57|VwP:-0.18|RSI:37.23,CLOSED_LOSS,-1012,-1012,,,,,,94.4,129321.0,396.27,10287636.0,8.64,MGC
2026-05-15 04:18:00,MGC,SELL,4560.0,4560.0,,,,Lon_Viper_S,,Lon_Viper_S|Rng:36.4|A5:7.14|RV:5.37|VwP:-1.11|RSI:29.12,CLOSED_WIN,630,630,,,,,,,,,,,MGC
2026-05-19 09:05:00,MGC,SELL,4526.7,4526.7,,,,Lon_BO_S_E,,Lon_BO_S_E|Rng:34.4|A5:6.52|RV:6.79|VwP:-0.62|RSI:22.71,CLOSED_WIN,630,630,,,,,,60.1,134620.0,398.54,9956620.0,3.25,MGC
2026-05-19 20:26:00,MGC,BUY,4499.2,4499.2,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.8|RV:3.93|VwP:0.23|RSI:63.81,CLOSED_WIN,627,627,,,,,,60.1,134620.0,398.54,9956620.0,3.25,MGC
2026-05-20 23:00:00,MGC,SELL,4534.6,4534.6,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:5.74|RV:0.36|VwP:-0.32|RSI:37.47,CLOSED_WIN,627,627,,,,,,107.7,138335.0,399.07,9884384.0,4.59,MGC
2026-05-26 08:31:00,MGC,SELL,4503.1,4503.1,,,,Lon_BO_S_E,,Lon_BO_S_E|Rng:75.8|A5:5.92|RV:1.6|VwP:-1.03|RSI:34.63,CLOSED_LOSS,-1001,-1001,,,,,,72.9,138905.0,400.12,9700080.0,3.42,MGC
2026-05-27 00:39:00,MGC,SELL,4499.4,4499.4,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:3.52|RV:0.31|VwP:-0.25|RSI:43,CLOSED_LOSS,-825,-825,,,,,,63.6,171970.0,401.1,9520426.0,1.84,MGC
2026-05-28 12:06:00,MGC,BUY,4515.7,4515.7,,,,LP_Brk_L,,LP_Brk_L|Rng:29.2|A5:7.7|RV:1.96|VwP:1.5|RSI:64.98,CLOSED_WIN,632,632,,,,,,131.5,218780.0,401.62,9511906.0,2.78,MGC
2026-05-29 05:14:00,MGC,BUY,4561.1,4561.1,,,,Lon_Viper_L,,Lon_Viper_L|Rng:21.4|A5:4.61|RV:5.56|VwP:0.49|RSI:82.13,CLOSED_LOSS,-1008,-1008,,,,,,,,,,,MGC
2026-06-01 09:12:00,MGC,SELL,4515.5,4515.5,,,,Lon_BO_S_E,,Lon_BO_S_E|Rng:25|A5:5.69|RV:10.29|VwP:-0.65|RSI:28.13,CLOSED_WIN,627,627,,,,,,37.0,14009.0,402.68,8817566.0,2.13,MGC
2026-06-02 12:32:00,MGC,BUY,4519.1,4519.1,,,,LP_Rev_L,,LP_Rev_L|Rng:21.1|A5:4.81|RV:0.84|VwP:-0.38|RSI:28.79,CLOSED_LOSS,-182,-182,,,,,,79.4,113077.0,403.2,8349946.0,2.17,MGC
2026-06-02 20:42:00,MGC,BUY,4523.8,4523.8,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.17|RV:2.34|VwP:0.37|RSI:81.02,CLOSED_LOSS,-960,-960,,,,,,79.4,113077.0,403.2,8349946.0,2.17,MGC
2026-06-04 00:01:00,MGC,BUY,4491.9,4491.9,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:4.91|RV:1.56|VwP:0.21|RSI:57.4,CLOSED_WIN,624,624,,,,,,66.0,96500.0,404.22,7458130.0,1.74,MGC
2026-06-07 23:26:00,MGC,SELL,4332.1,4332.1,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:7.01|RV:0.57|VwP:-0.4|RSI:47.43,CLOSED_LOSS,-972,-972,,,,,,82.0,107933.0,404.68,7373344.0,-2.09,MGC
2026-06-08 22:32:00,MGC,BUY,4363.7,4363.7,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.14|RV:3.2|VwP:0.33|RSI:66.65,CLOSED_LOSS,-960,-960,,,,,,53.9,25434.0,405.12,7219364.0,-1.94,MGC
2026-06-10 08:57:00,MGC,SELL,4167.1,4167.1,,,,Lon_BO_S_E,,Lon_BO_S_E|Rng:62.9|A5:10.76|RV:1.24|VwP:-0.99|RSI:37.83,CLOSED_WIN,630,630,,,,,,193.1,147606.0,405.86,7094778.0,-7.71,MGC
2026-06-11 00:08:00,MGC,BUY,4098.1,4098.1,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:7.93|RV:1.45|VwP:0.18|RSI:65.05,CLOSED_WIN,632,632,,,,,,199.3,209489.0,406.24,7056542.0,-4.9,MGC
2026-06-15 02:26:00,MGC,BUY,4329.9,4329.9,,,,Asia_Bullet_L,,Asia_Bullet_L|Rng:NaN|A5:5.38|RV:1.34|VwP:0.05|RSI:51.7,CLOSED_LOSS,-996,-996,,,,,,56.8,26743.0,407.04,6917302.0,-2.58,MGC
2026-06-17 01:40:00,MGC,SELL,4347.9,4347.9,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:3.83|RV:0.37|VwP:-0.15|RSI:54.86,CLOSED_LOSS,-900,-900,,,,,,42.8,81728.0,407.8,7050626.0,-4.71,MGC
2026-06-18 07:01:00,MGC,SELL,4272.3,4272.3,,,,Lon_Viper_S,,Lon_Viper_S|Rng:58.2|A5:5.41|RV:2.88|VwP:-1.01|RSI:24.89,CLOSED_WIN,624,624,,,,,,,,,,,MGC
2026-06-19 09:02:00,MGC,SELL,4194.3,4194.3,,,,COMEX_Swp_S_E,,COMEX_Swp_S_E|Rng:37.1|A5:6.62|RV:1.74|VwP:0.36|RSI:69.76,CLOSED_WIN,630,630,,,,,,,,,,,MGC
2026-06-24 08:08:00,MGC,SELL,4053.3,4053.3,,,,Lon_BO_S_E,,Lon_BO_S_E|Rng:54|A5:6.83|RV:2.28|VwP:-0.99|RSI:29.35,CLOSED_WIN,630,630,,,,,,97.8,119344.0,408.82,7198882.0,-10.49,MGC
2026-06-24 21:19:00,MGC,SELL,4005.7,4005.7,,,,Asia_Fade_S,,Asia_Fade_S|Rng:NaN|A5:8.59|RV:0.74|VwP:-0.2|RSI:50.3,CLOSED_WIN,630,630,,,,,,97.8,119344.0,408.82,7198882.0,-10.49,MGC
2026-06-26 11:32:00,MGC,SELL,4101.9,4101.9,,,,V2_Rev_S,,V2_Rev_S|Rng:30.5|A5:7.04|RV:1.04|VwP:1.19|RSI:60.2,CLOSED_WIN,351,351,,,,,,,,,,,MGC
2026-06-29 05:49:00,MGC,SELL,4052.2,4052.2,,,,Lon_Viper_S,,Lon_Viper_S|Rng:31.9|A5:5.13|RV:3|VwP:-0.54|RSI:31.05,CLOSED_WIN,624,624,,,,,,29.8,16500.0,409.36,7183062.0,-9.96,MGC
2026-06-30 08:57:00,MGC,SELL,4024.9,4024.9,,,,Lon_BO_S_E,,Lon_BO_S_E|Rng:26.1|A5:4.57|RV:1.71|VwP:0.38|RSI:31.45,CLOSED_LOSS,-994,-994,,,,,,127.8,114219.0,409.52,7094864.0,-10.05,MGC
