Date,Macro_Rng_Ratio,Macro_IB_Ext,Macro_Ses_RVol,Macro_VIX,Macro_Gap,Macro_VwP_D,Macro_SMA_D,Macro_Auc_V,Regime_Label
2023-10-05,0.88,1.0,0.96,22.7,0.11,0.55,-2.18,0.8,2
2023-10-06,0.82,1.0,0.86,22.75,-0.01,0.27,-2.45,0.67,2
2023-10-09,1.79,1.0,0.99,21.41,-0.47,1.28,-0.54,0.94,0
2023-10-10,0.98,1.0,0.67,21.78,-0.45,0.79,-0.04,0.95,2
2023-10-11,0.76,0.0,0.71,21.11,0.0,-0.1,0.59,0.5,2
2023-10-12,0.6,2.0,0.69,20.16,0.16,0.56,1.51,0.99,2
2023-10-13,0.97,2.0,0.83,20.63,-0.07,-0.35,0.96,0.4,2
2023-10-16,1.18,0.0,0.92,22.75,0.09,-0.51,-0.41,0.14,2
2023-10-17,0.65,2.0,0.69,21.4,0.27,0.16,0.94,0.81,2
2023-10-18,0.99,0.0,0.78,21.95,-0.64,0.14,0.47,0.7,2
2023-10-19,0.94,2.0,0.96,23.44,-0.39,-0.4,-0.62,0.34,2
2023-10-20,1.14,1.0,1.2,24.79,0.1,-1.13,-2.03,0.01,0
2023-10-23,0.91,1.0,0.84,25.3,0.08,-0.62,-3.27,0.01,1
2023-10-24,1.3,1.0,0.76,24.05,-0.18,0.15,-2.62,0.66,1
2023-10-25,0.92,2.0,0.76,22.3,0.15,0.25,-1.85,0.58,1
2023-10-26,1.17,1.0,0.78,24.31,-0.4,-0.64,-4.16,0.16,1
2023-10-27,1.18,0.0,0.96,24.85,-0.25,-0.14,-5.66,0.35,1
2023-10-30,0.72,2.0,0.8,24.44,0.21,-0.28,-5.46,0.29,1
2023-10-31,0.62,0.0,0.69,23.6,0.36,0.24,-4.39,0.66,1
2023-11-01,0.71,1.0,0.68,22.46,0.01,0.42,-3.99,0.83,1
2023-11-02,0.93,1.0,0.73,20.68,0.18,0.74,-2.13,0.92,2
2023-11-03,0.52,1.0,0.54,19.54,0.66,0.23,-0.52,0.8,2
2023-11-06,0.7,1.0,0.6,18.61,0.26,0.35,0.89,0.79,2
2023-11-07,0.44,1.0,0.5,18.62,0.06,0.13,1.08,0.72,2
2023-11-08,0.71,1.0,0.58,18.44,0.2,0.14,2.05,0.8,2
2023-11-09,0.5,1.0,0.57,18.15,0.05,0.11,1.99,0.65,2
2023-11-10,0.84,1.0,0.79,19.01,0.12,-0.64,1.24,0.1,2
2023-11-13,1.19,1.0,0.64,17.96,0.27,1.03,3.57,0.99,2
2023-11-14,0.47,0.0,0.52,18.83,-0.29,0.06,3.22,0.7,2
2023-11-15,0.5,1.0,0.57,17.88,1.02,0.19,5.5,0.83,2
2023-11-16,0.56,2.0,0.63,18.09,0.23,-0.47,5.09,0.07,2
2023-11-17,0.42,0.0,0.66,17.83,0.03,0.17,5.32,0.82,2
2023-11-20,0.46,1.0,0.57,17.41,-0.1,0.06,5.22,0.53,2
2023-11-21,0.91,0.0,0.56,17.14,0.04,0.43,6.44,0.84,2
2023-11-22,0.42,0.0,0.56,17.53,-0.28,0.12,5.67,0.6,2
2023-11-24,0.69,0.0,0.75,16.65,0.37,-0.21,5.97,0.2,2
2023-11-28,0.5,1.0,0.68,16.45,-0.05,-0.14,5.65,0.31,2
2023-11-29,0.49,2.0,0.81,16.15,-0.14,0.27,5.86,0.83,2
2023-11-30,0.85,2.0,0.81,16.51,0.42,-0.26,5.72,0.16,2
2023-12-01,0.87,0.0,0.92,16.71,-0.05,0.28,5.14,0.59,2
2023-12-04,0.82,1.0,0.95,16.23,-0.16,0.44,5.42,0.9,2
2023-12-05,0.73,0.0,0.87,17.21,-0.75,0.35,4.14,0.85,2
2023-12-06,0.78,0.0,0.94,16.99,-0.3,0.21,4.36,0.73,2
2023-12-07,1.04,1.0,0.89,17.02,0.53,-0.55,3.56,0.05,2
2023-12-08,0.78,1.0,0.82,17.08,0.53,0.2,4.8,0.77,2
2023-12-11,0.75,0.0,0.8,15.94,-0.3,0.2,5.07,0.85,2
2023-12-12,0.77,1.0,0.36,16.29,-0.07,0.44,5.85,0.96,2
2023-12-13,0.89,1.0,0.42,15.38,0.89,0.64,7.98,0.98,2
2023-12-14,1.01,2.0,0.7,15.33,0.06,0.62,8.95,0.86,2
2023-12-15,1.05,2.0,0.9,15.41,0.19,-0.16,8.45,0.46,2
2023-12-18,0.52,1.0,0.77,15.49,0.19,-0.09,8.7,0.47,2
2023-12-19,0.6,1.0,0.61,15.88,0.11,0.03,9.04,0.6,2
2023-12-20,0.37,2.0,0.67,15.8,0.15,0.19,9.46,0.9,2
2023-12-21,1.4,2.0,0.98,17.0,-0.15,-1.05,7.58,0.04,2
2023-12-22,0.66,1.0,0.95,17.18,0.66,0.35,8.51,0.87,2
2023-12-26,0.63,2.0,0.69,16.62,0.23,-0.12,8.44,0.5,2
2023-12-27,0.47,1.0,0.43,17.0,0.18,0.19,8.95,0.76,2
2023-12-28,0.35,1.0,0.61,16.19,0.03,0.21,8.94,0.93,2
2023-12-29,0.38,1.0,0.54,16.35,0.1,-0.15,8.47,0.18,2
2024-01-02,0.82,0.0,0.79,16.21,-0.02,0.0,7.69,0.42,2
2024-01-03,1.21,1.0,0.93,17.59,-0.71,-0.06,5.64,0.42,2
2024-01-04,0.6,1.0,1.06,18.03,-0.54,-0.29,4.2,0.11,2
2024-01-05,0.68,2.0,0.84,17.88,-0.39,-0.41,3.33,0.02,2
2024-01-08,0.81,1.0,0.91,17.14,0.05,-0.14,3.29,0.37,2
2024-01-09,1.42,1.0,0.74,16.86,0.21,0.68,5.13,0.95,2
2024-01-10,0.92,0.0,0.93,16.55,-0.55,0.3,5.05,0.82,2
2024-01-11,0.8,1.0,0.88,16.6,0.04,0.35,5.45,0.82,2
2024-01-12,1.3,1.0,1.18,16.38,0.15,0.49,5.2,0.74,2
2024-01-16,0.57,0.0,0.87,16.54,0.18,-0.03,4.83,0.37,2
2024-01-17,0.8,0.0,1.05,17.95,-0.2,0.09,4.25,0.62,2
2024-01-18,0.87,1.0,0.93,18.7,-0.62,0.43,3.6,0.86,2
2024-01-19,0.8,2.0,1.05,17.95,0.6,0.37,4.87,0.89,2
2024-01-22,1.29,0.0,0.95,17.54,0.37,0.9,6.77,0.98,2
2024-01-23,0.63,2.0,0.84,17.19,0.3,-0.22,6.45,0.11,2
2024-01-24,0.62,1.0,0.69,16.56,0.16,0.37,6.67,0.84,2
2024-01-25,0.98,2.0,0.99,16.94,0.7,-0.56,6.79,0.12,2
2024-01-26,0.91,1.0,0.95,17.26,0.55,-0.35,6.53,0.3,2
2024-01-29,0.57,1.0,0.75,17.04,-0.2,-0.3,5.69,0.06,2
2024-01-30,0.86,1.0,0.7,17.38,0.17,0.59,6.58,0.91,2
2024-01-31,0.72,1.0,0.66,17.58,-0.16,-0.28,5.55,0.28,2
2024-02-01,1.14,1.0,0.94,18.26,-0.72,-0.4,3.55,0.18,2
2024-02-02,1.23,1.0,0.83,17.33,0.17,1.04,5.03,0.96,2
2024-02-05,1.26,0.0,0.88,17.24,-0.15,0.37,5.91,0.83,2
2024-02-06,0.76,0.0,0.69,17.57,0.0,0.2,5.57,0.77,2
2024-02-07,0.84,1.0,0.83,17.3,0.16,0.07,5.02,0.41,2
2024-02-08,0.64,0.0,0.73,16.93,0.52,0.13,6.05,0.85,2
2024-02-09,0.36,2.0,0.59,16.96,-0.07,0.0,5.85,0.56,2
2024-02-12,0.82,1.0,0.55,16.85,0.22,0.23,6.64,0.79,2
2024-02-13,0.84,1.0,0.7,18.1,0.0,-0.56,5.77,0.02,2
2024-02-14,1.04,2.0,0.93,19.5,-1.25,0.02,4.12,0.57,2
2024-02-15,0.8,1.0,0.89,18.25,0.42,0.43,4.96,0.88,2
2024-02-16,0.77,2.0,0.84,17.86,0.1,0.48,5.24,0.9,2
2024-02-20,0.9,0.0,0.96,18.61,-0.1,-0.56,3.65,0.03,2
2024-02-21,1.08,1.0,0.95,19.79,-0.24,0.19,2.4,0.48,2
2024-02-22,0.69,3.0,0.86,19.61,-0.35,0.38,2.1,0.92,2
2024-02-23,0.87,1.0,0.79,18.4,1.43,0.23,4.77,0.71,2
2024-02-26,0.74,2.0,0.86,17.71,0.31,-0.37,4.19,0.08,2
2024-02-27,0.39,1.0,0.68,17.83,0.21,-0.3,3.98,0.05,2
2024-02-28,0.48,0.0,0.73,17.57,0.22,0.18,4.12,0.9,2
2024-02-29,0.42,2.0,0.71,17.87,-0.38,-0.26,3.13,0.04,2
2024-03-01,0.85,0.0,0.76,17.21,0.63,0.27,4.08,0.78,2
2024-03-04,1.11,1.0,0.78,17.2,0.14,0.41,5.43,0.83,2
2024-03-05,0.43,1.0,0.58,17.6,0.02,-0.33,4.79,0.04,2
2024-03-06,1.21,1.0,0.91,18.46,-0.43,0.08,3.05,0.44,2
2024-03-07,0.81,1.0,1.05,18.54,0.54,-0.17,3.33,0.35,2
2024-03-08,0.93,1.0,0.8,18.67,0.56,-0.01,4.5,0.6,2
2024-03-11,1.58,1.0,1.15,19.04,0.2,-0.81,3.18,0.11,2
2024-03-12,0.49,0.0,0.36,19.37,-0.31,0.13,2.64,0.71,2
2024-03-13,1.17,1.0,0.7,18.12,1.2,0.49,5.28,0.92,2
2024-03-14,0.54,0.0,0.83,17.91,-0.14,-0.02,4.45,0.43,2
2024-03-15,0.87,1.0,0.98,18.6,0.11,-0.09,3.81,0.42,2
2024-03-18,0.62,0.0,0.9,19.31,-0.39,-0.06,2.57,0.4,2
2024-03-19,0.61,1.0,0.88,19.4,0.77,-0.4,3.31,0.14,2
2024-03-20,0.85,1.0,0.81,18.79,-0.33,0.57,3.33,0.94,2
2024-03-21,1.08,1.0,0.86,17.55,0.16,0.99,4.57,0.97,2
2024-03-22,0.56,1.0,0.9,17.39,0.56,-0.37,4.6,0.14,2
2024-03-25,0.46,1.0,0.71,17.03,-0.13,0.02,4.33,0.49,2
2024-03-26,0.59,1.0,0.65,17.22,-0.38,-0.01,3.88,0.64,2
2024-03-27,0.65,1.0,0.65,17.1,0.2,-0.4,3.46,0.2,2
2024-03-28,0.75,0.0,0.8,16.61,0.36,0.39,3.53,0.71,2
2024-04-01,0.36,0.0,0.63,16.67,-0.06,-0.11,3.08,0.22,2
2024-04-02,0.78,1.0,0.76,17.57,0.13,0.04,3.08,0.44,2
2024-04-03,0.59,1.0,0.68,18.18,-0.87,0.41,2.04,0.97,2
2024-04-04,0.86,0.0,0.77,18.06,-0.41,0.03,2.22,0.72,2
2024-04-05,2.05,1.0,0.95,19.95,0.6,-1.48,0.43,0.05,0
2024-04-08,1.17,1.0,1.07,19.23,0.19,0.06,1.47,0.6,2
2024-04-09,0.53,0.0,0.77,18.77,0.16,0.02,1.55,0.55,2
2024-04-10,0.95,2.0,1.07,18.56,0.3,0.61,1.91,0.94,2
2024-04-11,0.48,0.0,0.99,18.99,-0.98,0.02,0.58,0.51,2
2024-04-12,1.31,1.0,0.84,18.4,0.35,0.95,2.31,0.93,2
2024-04-15,0.81,1.0,0.89,20.39,-0.71,-0.14,0.53,0.31,2
2024-04-16,1.77,1.0,0.91,22.82,0.52,-1.17,-1.37,0.04,0
2024-04-17,0.58,1.0,0.9,22.01,0.02,-0.06,-1.33,0.36,2
2024-04-18,1.2,1.0,0.98,22.21,0.27,-0.53,-2.55,0.13,2
2024-04-19,0.83,2.0,0.9,21.62,0.04,-0.45,-3.22,0.14,2
2024-04-22,1.39,0.0,0.94,22.95,-0.15,-0.67,-5.2,0.16,2
2024-04-23,1.01,1.0,0.76,21.11,0.37,0.28,-4.28,0.61,2
2024-04-24,0.83,0.0,0.67,19.84,0.33,0.36,-2.54,0.91,2
2024-04-25,0.89,1.0,0.82,20.41,0.31,-0.73,-3.01,0.06,2
2024-04-26,1.69,1.0,0.86,20.37,-0.63,1.81,-1.65,0.93,0
2024-04-29,0.74,1.0,0.65,19.31,-0.28,0.06,-1.35,0.72,2
2024-04-30,0.5,0.0,0.59,19.22,0.27,0.2,-0.88,0.81,2
2024-05-01,1.26,1.0,0.73,20.05,-0.27,-1.05,-2.86,0.14,2
2024-05-02,1.25,1.0,0.86,19.43,-0.19,-0.42,-3.41,0.15,2
2024-05-03,0.95,1.0,0.74,18.72,0.39,0.6,-2.3,0.9,2
2024-05-06,0.49,0.0,0.54,17.41,0.94,0.29,-0.27,0.84,2
2024-05-07,0.49,1.0,0.46,17.4,0.15,0.44,0.63,0.91,2
2024-05-08,0.32,0.0,0.52,16.91,0.07,-0.02,0.75,0.47,2
2024-05-09,0.53,0.0,0.51,16.78,-0.42,-0.08,0.44,0.5,2
2024-05-10,0.44,2.0,0.54,16.65,0.09,0.24,0.82,0.95,2
2024-05-13,0.54,0.0,0.58,16.43,0.14,0.02,0.87,0.38,2
2024-05-14,0.36,0.0,0.49,17.4,0.29,0.0,1.08,0.54,2
2024-05-15,0.61,1.0,0.65,17.29,-0.06,0.35,1.76,0.88,2
2024-05-16,0.94,0.0,0.67,16.34,0.35,0.48,3.23,0.9,2
2024-05-17,0.45,1.0,0.66,16.25,-0.01,-0.33,2.92,0.03,2
2024-05-20,0.49,1.0,0.6,15.85,0.04,-0.04,2.76,0.6,2
2024-05-21,0.6,1.0,0.56,15.93,0.07,0.0,3.36,0.66,2
2024-05-22,0.5,1.0,0.54,15.5,-0.21,0.28,3.61,0.93,2
2024-05-23,0.61,1.0,0.7,16.4,0.03,0.08,3.47,0.7,2
2024-05-24,1.44,1.0,1.19,16.46,0.76,-0.66,2.85,0.19,2
2024-05-28,0.75,1.0,0.72,15.63,0.28,0.07,3.8,0.72,2
2024-05-29,0.58,1.0,0.79,16.56,0.2,0.23,4.03,0.84,2
2024-05-30,0.47,0.0,0.76,17.5,-0.71,-0.22,3.22,0.3,2
2024-05-31,0.88,2.0,0.89,17.77,-0.13,-0.61,1.87,0.07,2
2024-06-03,1.55,0.0,1.19,16.71,0.16,0.97,1.93,0.87,2
2024-06-04,1.23,1.0,1.08,16.89,0.51,0.3,2.36,0.7,2
2024-06-05,0.71,1.0,1.01,16.86,-0.08,0.32,2.56,0.71,2
2024-06-06,1.07,0.0,0.79,16.61,0.57,0.56,4.54,0.93,2
2024-06-07,0.36,0.0,0.79,16.43,0.15,-0.01,4.49,0.48,2
2024-06-10,0.63,1.0,0.86,15.88,-0.1,-0.19,4.2,0.2,2
2024-06-11,0.59,1.0,0.76,16.01,-0.14,0.12,4.5,0.74,2
2024-06-12,1.04,0.0,0.76,15.81,-0.13,0.69,5.32,0.99,2
2024-06-13,0.84,0.0,0.86,14.92,0.58,-0.11,6.47,0.49,2
2024-06-14,0.63,1.0,0.83,15.12,0.6,0.19,7.07,0.7,2
2024-06-17,0.53,1.0,0.78,16.05,-0.14,0.3,7.32,0.94,2
2024-06-18,1.45,0.0,0.57,16.83,1.07,0.41,9.77,0.73,2
2024-06-20,0.39,1.0,0.58,16.69,0.08,0.12,9.77,0.79,2
2024-06-21,1.13,1.0,1.01,17.25,0.14,-0.31,8.42,0.25,2
2024-06-24,0.59,1.0,0.77,16.95,-0.07,0.08,8.26,0.58,2
2024-06-25,1.01,1.0,0.95,17.24,-0.32,-0.52,6.74,0.13,2
2024-06-26,0.7,2.0,0.8,16.69,0.25,0.28,7.65,0.89,2
2024-06-27,0.43,0.0,0.82,16.49,-0.12,-0.13,7.35,0.26,2
2024-06-28,0.62,0.0,0.88,16.29,0.18,0.17,7.79,0.72,2
2024-07-01,1.4,1.0,1.03,16.24,0.0,-0.63,6.94,0.14,2
2024-07-02,0.98,1.0,0.95,16.08,0.05,0.41,7.12,0.87,2
2024-07-03,1.06,0.0,0.87,16.07,-0.22,0.69,7.97,0.98,2
2024-07-08,0.79,0.0,0.74,16.75,0.08,0.28,8.82,0.87,2
2024-07-09,0.37,1.0,0.74,17.02,0.07,0.19,9.14,0.85,2
2024-07-10,0.6,2.0,0.86,17.02,0.19,-0.07,8.81,0.38,2
2024-07-11,0.84,1.0,0.75,17.27,0.32,0.38,9.52,0.82,2
2024-07-12,2.06,1.0,1.27,17.91,0.06,-0.67,6.89,0.13,0
2024-07-15,1.16,2.0,0.92,17.27,0.0,-0.28,7.12,0.36,2
2024-07-16,1.04,1.0,0.99,18.36,0.25,-0.21,7.13,0.34,2
2024-07-17,0.79,0.0,0.94,18.35,0.16,0.25,6.74,0.61,2
2024-07-18,1.14,1.0,1.08,20.49,-1.22,-0.46,3.36,0.13,2
2024-07-19,1.32,0.0,1.23,21.26,0.46,-0.09,2.56,0.34,2
2024-07-22,1.08,0.0,1.02,21.54,-0.08,-0.37,1.39,0.14,2
2024-07-23,0.78,0.0,0.93,19.97,0.85,0.21,2.67,0.73,2
2024-07-24,0.6,2.0,0.86,20.02,-0.08,-0.31,2.21,0.13,2
2024-07-25,1.64,0.0,0.96,23.04,-0.96,-0.63,-1.39,0.19,0
2024-07-26,1.58,1.0,1.25,24.12,-0.13,-0.87,-2.82,0.23,0
2024-07-29,0.78,1.0,0.95,22.39,0.5,0.1,-1.97,0.53,2
2024-07-30,0.8,3.0,0.9,22.83,0.32,-0.31,-1.95,0.32,2
2024-07-31,1.82,0.0,1.07,23.94,0.27,-1.18,-4.06,0.11,0
2024-08-01,0.99,2.0,0.88,22.26,1.7,0.43,-0.28,0.68,0
2024-08-02,2.25,1.0,1.1,24.7,-0.04,-1.42,-3.42,0.09,0
2024-08-05,0.97,0.0,1.0,27.69,-0.75,0.13,-5.42,0.45,0
2024-08-06,1.95,1.0,0.97,35.07,-2.48,0.36,-7.85,0.72,0
2024-08-07,1.19,1.0,0.71,29.21,0.01,-0.5,-7.34,0.38,0
2024-08-08,1.37,1.0,0.78,28.97,0.66,-1.82,-8.18,0.06,0
2024-08-09,1.11,1.0,0.59,26.9,0.52,0.77,-5.29,0.92,1
2024-08-12,0.57,1.0,0.56,24.94,-0.17,0.42,-4.85,0.77,1
2024-08-13,0.52,0.0,0.59,24.92,0.06,-0.07,-4.71,0.47,1
2024-08-14,0.67,1.0,0.44,23.26,0.4,0.74,-2.26,0.98,1
2024-08-15,0.61,0.0,0.56,21.19,0.05,0.46,-2.1,0.83,2
2024-08-16,0.59,1.0,0.43,20.28,0.44,0.31,-0.06,0.86,2
2024-08-19,0.44,1.0,0.41,19.94,-0.14,0.25,0.12,0.78,2
2024-08-20,0.76,0.0,0.44,19.93,-0.03,0.95,1.25,0.95,2
2024-08-21,0.42,2.0,0.5,21.11,-0.07,0.05,1.07,0.49,2
2024-08-22,0.5,1.0,0.58,21.22,0.02,0.2,1.41,0.68,2
2024-08-23,1.17,1.0,0.73,22.88,0.2,-0.83,-0.24,0.13,2
2024-08-26,0.75,1.0,0.69,21.13,0.36,0.09,0.62,0.61,2
2024-08-27,0.71,1.0,0.58,21.57,-0.05,-0.22,-0.49,0.21,2
2024-08-28,0.62,1.0,0.52,20.91,-0.11,0.15,-0.1,0.81,2
2024-08-29,0.94,1.0,0.66,22.56,-0.05,-0.27,-1.33,0.33,2
2024-08-30,0.88,1.0,0.78,20.58,0.23,-0.61,-1.12,0.28,2
2024-09-03,0.64,0.0,0.67,19.28,0.3,0.44,-0.21,0.86,2
2024-09-04,1.35,1.0,0.78,23.6,-0.28,-0.92,-3.01,0.19,0
2024-09-05,0.66,1.0,0.73,24.21,-0.34,-0.28,-3.43,0.37,1
2024-09-06,0.74,1.0,0.74,23.56,-0.12,0.01,-3.14,0.45,1
2024-09-09,1.31,1.0,0.9,25.65,-0.12,-0.75,-5.78,0.03,1
2024-09-10,0.55,1.0,0.75,23.92,0.44,0.36,-4.33,0.86,1
2024-09-11,0.68,2.0,0.82,23.62,0.14,0.5,-3.43,0.9,1
2024-09-12,1.81,1.0,1.0,22.16,0.13,1.97,-1.29,0.93,0
2024-09-13,0.69,1.0,0.84,21.73,0.04,0.4,-0.31,0.79,2
2024-09-16,0.43,1.0,0.58,21.3,-0.02,0.07,0.25,0.65,2
2024-09-17,0.4,0.0,0.34,22.51,-0.19,0.22,-0.09,0.78,2
2024-09-18,0.69,1.0,0.64,22.69,0.91,-0.16,1.37,0.41,2
2024-09-19,0.86,2.0,0.85,22.62,0.11,-0.37,1.23,0.22,2
2024-09-20,0.6,1.0,0.7,21.11,1.04,-0.27,3.5,0.38,2
2024-09-23,0.55,2.0,0.71,20.35,-0.05,0.09,3.35,0.66,2
2024-09-24,0.27,0.0,0.59,19.54,0.17,-0.02,3.73,0.5,2
2024-09-25,0.67,2.0,0.65,19.25,0.16,0.37,4.32,0.86,2
2024-09-26,0.36,0.0,0.61,19.09,-0.1,0.18,4.68,0.75,2
2024-09-27,0.88,1.0,0.75,19.25,0.7,0.17,5.29,0.49,2
2024-09-30,0.56,1.0,0.69,20.05,0.08,-0.32,4.52,0.16,2
2024-10-01,0.62,1.0,0.77,20.2,-0.07,0.33,4.7,0.84,2
2024-10-02,1.24,1.0,1.04,21.67,0.01,0.11,3.29,0.38,2
2024-10-03,0.69,1.0,0.77,21.36,-0.12,0.16,3.56,0.8,2
2024-10-04,0.65,0.0,0.83,22.47,-0.35,0.09,3.33,0.49,2
2024-10-07,0.65,0.0,0.87,21.65,0.65,0.53,4.41,0.9,2
2024-10-08,0.67,1.0,0.74,24.34,-0.24,-0.47,3.2,0.27,2
2024-10-09,0.73,2.0,0.66,23.62,0.26,0.39,4.54,0.85,2
2024-10-10,0.68,0.0,0.68,23.45,-0.02,0.27,5.17,0.81,2
2024-10-11,0.58,1.0,0.71,23.61,-0.21,0.06,4.95,0.59,2
2024-10-14,0.52,1.0,0.65,23.3,-0.24,-0.06,4.84,0.61,2
2024-10-15,0.46,0.0,0.58,23.31,0.38,0.04,5.66,0.57,2
2024-10-16,1.2,1.0,0.87,24.53,0.06,-0.48,3.97,0.17,2
2024-10-17,0.51,1.0,0.7,23.64,0.08,0.11,3.77,0.74,2
2024-10-18,0.67,0.0,0.83,22.82,0.72,-0.25,3.83,0.17,2
2024-10-21,0.3,0.0,0.61,21.76,0.22,0.04,4.1,0.62,2
2024-10-22,0.64,1.0,0.72,21.96,-0.21,0.36,4.06,0.87,2
2024-10-23,0.73,1.0,0.71,22.02,-0.39,0.15,3.82,0.64,2
2024-10-24,1.21,1.0,0.94,22.92,-0.27,-0.12,2.31,0.47,2
2024-10-25,0.47,1.0,0.75,22.47,0.35,0.31,2.93,0.95,2
2024-10-28,0.78,1.0,0.89,23.24,0.27,-0.55,3.15,0.07,2
2024-10-29,0.44,1.0,0.66,22.92,0.47,-0.27,3.18,0.1,2
2024-10-30,1.05,1.0,0.76,22.44,0.04,0.69,4.35,0.97,2
2024-10-31,0.73,1.0,0.79,23.15,-0.29,-0.6,2.99,0.12,2
2024-11-01,1.15,0.0,0.97,24.91,-0.42,-0.3,0.69,0.13,2
2024-11-04,0.71,1.0,0.91,23.72,0.04,-0.16,1.28,0.52,2
2024-11-05,0.66,0.0,0.71,23.86,-0.17,-0.15,0.87,0.42,2
2024-11-06,0.75,2.0,0.69,22.51,0.15,0.41,2.21,0.97,2
2024-11-07,0.92,1.0,0.81,18.86,0.96,0.46,4.71,0.85,2
2024-11-08,0.75,0.0,0.63,18.35,0.35,0.4,6.31,0.94,2
2024-11-11,0.31,2.0,0.6,17.88,-0.15,0.1,6.09,0.68,2
2024-11-12,0.59,1.0,0.68,18.37,0.15,0.09,5.79,0.58,2
2024-11-13,0.61,1.0,0.75,18.12,0.01,0.06,5.54,0.7,2
2024-11-14,0.67,1.0,0.83,17.51,-0.11,0.08,5.22,0.56,2
2024-11-15,0.72,1.0,0.87,17.71,-0.12,-0.58,3.88,0.0,2
2024-11-18,1.2,0.0,0.94,19.84,-0.63,-0.25,1.42,0.25,2
2024-11-19,0.69,1.0,0.7,19.77,0.19,-0.01,1.9,0.6,2
2024-11-20,0.89,1.0,0.64,19.99,-0.35,0.6,2.45,0.98,2
2024-11-21,0.96,1.0,0.86,20.92,-0.11,0.77,2.17,0.95,2
2024-11-22,1.21,0.0,0.97,20.21,0.32,0.42,2.23,0.76,2
2024-11-25,0.48,0.0,0.83,18.57,-0.07,0.24,2.3,0.83,2
2024-11-26,0.94,1.0,0.81,17.59,0.5,-0.06,2.37,0.38,2
2024-11-27,0.38,0.0,0.69,16.8,0.13,0.2,2.74,0.8,2
2024-11-29,0.83,1.0,0.73,16.68,-0.2,0.15,1.65,0.51,2
2024-12-03,0.74,2.0,0.67,16.12,0.16,0.24,3.51,0.89,2
2024-12-04,0.57,1.0,0.63,15.76,-0.24,0.44,3.76,0.99,2
2024-12-05,0.52,0.0,0.6,15.68,0.35,0.23,4.65,0.81,2
2024-12-06,0.38,2.0,0.62,15.71,0.05,-0.26,4.21,0.05,2
2024-12-09,0.62,2.0,0.66,15.16,0.12,0.12,4.99,0.86,2
2024-12-10,0.72,1.0,0.74,16.54,-0.09,-0.22,4.02,0.17,2
2024-12-11,0.86,0.0,0.85,16.54,0.21,-0.29,3.68,0.29,2
2024-12-12,0.85,1.0,0.71,15.88,0.56,0.16,5.21,0.79,2
2024-12-13,0.44,2.0,0.73,16.37,-0.25,-0.35,4.29,0.02,2
2024-12-16,0.82,1.0,0.88,16.61,0.62,0.0,4.87,0.43,2
2024-12-17,0.88,1.0,0.36,18.44,0.45,0.31,6.3,0.81,2
2024-12-18,0.48,0.0,0.63,19.44,0.78,-0.02,7.04,0.38,2
2024-12-19,3.59,1.0,0.95,27.63,-0.06,-2.53,2.7,0.12,0
2024-12-20,1.05,2.0,1.01,26.32,0.73,-0.78,2.2,0.01,0
2024-12-23,1.97,1.0,1.26,21.5,-0.44,-0.07,3.11,0.62,0
2024-12-24,0.85,1.0,0.89,19.06,0.15,0.51,3.87,0.9,2
2024-12-27,0.58,2.0,0.67,17.52,-0.24,0.0,4.79,0.62,2
2024-12-30,1.06,0.0,1.06,18.53,-0.44,0.47,3.32,0.62,2
2024-12-31,0.9,1.0,0.87,19.79,-0.89,-0.09,1.6,0.43,2
2025-01-02,0.85,1.0,0.94,19.91,0.19,-0.37,0.78,0.18,2
2025-01-03,1.28,1.0,1.26,20.52,0.31,-0.07,0.48,0.45,2
2025-01-06,0.81,1.0,0.87,19.12,0.29,0.37,1.84,0.77,2
2025-01-07,0.68,1.0,0.91,19.0,0.66,-0.08,3.13,0.54,2
2025-01-08,1.42,1.0,1.2,20.73,0.03,-0.59,1.12,0.21,2
2025-01-10,0.7,2.0,1.03,20.71,-0.09,0.13,0.85,0.7,2
2025-01-13,0.89,0.0,1.21,21.75,-0.44,-0.03,-0.88,0.45,2
2025-01-14,0.75,1.0,0.99,21.81,-0.68,0.74,-1.13,0.98,2
2025-01-15,0.97,2.0,1.0,21.47,0.27,0.16,-1.15,0.57,2
2025-01-16,0.72,1.0,0.79,19.28,0.75,0.12,0.65,0.71,2
2025-01-17,0.82,1.0,0.83,19.59,0.32,-0.85,-0.34,0.01,2
2025-01-21,0.51,0.0,0.72,18.96,1.21,-0.02,1.4,0.54,2
2025-01-22,0.67,1.0,0.65,18.65,0.33,0.42,2.02,0.89,2
2025-01-23,0.5,0.0,0.59,18.69,0.41,-0.15,3.08,0.42,2
2025-01-24,0.48,1.0,0.59,18.37,-0.24,0.4,3.2,0.86,2
2025-01-27,0.63,1.0,0.65,18.22,0.05,-0.29,2.53,0.24,2
2025-01-28,0.87,0.0,1.01,21.62,-2.11,0.29,-0.32,0.65,0
2025-01-29,1.14,1.0,0.82,20.31,0.0,0.49,0.92,0.88,2
2025-01-30,0.58,1.0,0.88,20.6,0.07,0.02,0.56,0.56,2
2025-01-31,0.81,1.0,0.84,19.81,0.36,0.26,1.13,0.65,2
2025-02-03,1.08,2.0,0.87,20.13,0.35,-0.96,0.73,0.09,2
2025-02-04,1.01,1.0,0.91,21.27,-0.88,0.25,-0.03,0.77,2
2025-02-05,0.7,0.0,0.54,20.03,-0.01,0.02,0.79,0.73,2
