Timestamp,Symbol,Action,Theo_Price,Real_Price,Slippage_Pts,Qty,SL_Points,Engine,Trade_Duration_Mins,Telemetry,Status,Account_PnL_Context,Trade_Exact_PnL,Rng,A5,RV,Net_Points,R_Multiple,Session_Range,Session_Volume,SMA200,Vol_SMA50,Regime_Dist,Module,Is_Win,Regime_Label,Vw,NKD,Entry_Price,Exit_Price,Regime_Executed,Unified_Regime
2024-09-23 10:31:00,MNQ_DAY,BUY,20099.75,20099.75,0.0,9.0,,Grind_L,0.0,{},CLOSED_LOSS,-1030.5,-1030.5,,,,,,108.0,253124.0,440.64,40122362.0,8.64,MNQ_DAY,0,0.0,,,,,,0.0
2024-09-24 11:47:00,MCL,SELL,71.24,71.24,0.0,15.0,,Pit_Brk_S,0.0,{},CLOSED_LOSS,-645.0,-645.0,,,,,,1.34,297022.0,74.48,3081782.0,-1.6,MCL,0,1.0,,,,,,1.0
2024-09-24 12:09:00,MGC,SELL,2673.8,2673.8,0.0,15.0,,LP_Rev_S,0.0,{},CLOSED_LOSS,-690.0,-690.0,,,,,,47.8,214872.0,210.12,6632528.0,17.11,MGC,0,2.0,,,,,,2.0
2024-09-25 12:20:00,MCL,SELL,69.49,69.49,0.0,15.0,,Pit_Brk_S,0.0,{},CLOSED_LOSS,-390.0,-390.0,,,,,,2.38,453900.0,74.51,3110922.0,-4.07,MCL,0,1.0,,,,,,1.0
2024-09-30 06:56:00,MCL,SELL,67.85,67.85,0.0,15.0,,Lon_Brk_S,0.0,{},CLOSED_LOSS,-1035.0,-1035.0,,,,,,1.75,304216.0,74.57,3183446.0,-6.24,MCL,0,1.0,,,,,,1.0
2024-09-30 09:44:00,MNQ_DAY,BUY,20238.0,20238.0,0.0,13.0,,AE_L,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,230.75,363189.0,443.05,38780238.0,9.17,MNQ_DAY,1,0.0,,,,,,0.0
2024-09-30 10:36:00,MES,BUY,5790.25,5790.25,0.0,15.0,,Retest_L_E,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,64.0,1075461.0,508.51,54176876.0,10.56,MES,1,2.0,,,,,,2.0
2024-10-01 11:26:00,MES,BUY,5742.75,5742.75,0.0,13.0,,IB_Fade_L,0.0,{},CLOSED_WIN,637.0,637.0,,,,,,49.5,1442139.0,509.02,54763318.0,9.46,MES,1,2.0,,,,,,2.0
2024-10-01 14:33:00,MNQ_DAY,SELL,20073.25,20073.25,0.0,9.0,,PH_Rev_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,260.25,479940.0,443.45,38828946.0,7.55,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-02 11:00:00,MCL,SELL,70.86,70.86,0.0,15.0,,Pit_Brk_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,2.62,398461.0,74.63,3450592.0,-2.51,MCL,1,1.0,,,,,,1.0
2024-10-02 12:57:00,MNQ_DAY,SELL,20009.5,20009.5,0.0,11.0,,M4_S,0.0,{},CLOSED_WIN,627.0,627.0,,,,,,184.75,306103.0,443.85,38838176.0,7.61,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-03 10:24:00,MES,BUY,5745.25,5745.25,0.0,15.0,,AM10_Swp_L,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,44.25,1032553.0,510.03,54163106.0,9.09,MES,1,2.0,,,,,,2.0
2024-10-07 03:09:00,MCL,BUY,74.62,74.62,0.0,15.0,,Lon_Brk_L,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,4.4,407477.0,74.77,3674602.0,5.93,MCL,1,1.0,,,,,,1.0
2024-10-07 10:31:00,MNQ_DAY,BUY,20172.25,20172.25,0.0,10.0,,Grind_L,0.0,{},CLOSED_LOSS,-1030.0,-1030.0,,,,,,235.0,294618.0,445.02,37296804.0,7.36,MNQ_DAY,0,0.0,,,,,,0.0
2024-10-08 05:01:00,MCL,SELL,75.16,75.16,0.0,15.0,,Lon_Brk_S,0.0,{},CLOSED_LOSS,-1035.0,-1035.0,,,,,,3.49,427955.0,74.8,3796454.0,1.32,MCL,0,1.0,,,,,,1.0
2024-10-08 10:35:00,MNQ_DAY,BUY,20209.0,20209.0,0.0,10.0,,IB_L,0.0,{},CLOSED_WIN,625.0,625.0,,,,,,174.25,282858.0,445.46,37297874.0,8.85,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-09 09:11:00,MCL,SELL,72.78,72.78,0.0,15.0,,Pit_Brk_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,2.92,357953.0,74.83,3860392.0,0.56,MCL,1,1.0,,,,,,1.0
2024-10-09 11:00:00,MNQ_DAY,BUY,20363.0,20363.0,0.0,12.0,,IB_L,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,219.25,294278.0,445.89,36971430.0,9.6,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-09 12:53:00,MES,SELL,5828.75,5828.75,0.0,15.0,,M4_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,43.5,830836.0,512.09,53501570.0,10.43,MES,1,2.0,,,,,,2.0
2024-10-10 10:31:00,MNQ_DAY,BUY,20408.0,20408.0,0.0,10.0,,Grind_L,0.0,{},CLOSED_WIN,625.0,625.0,,,,,,154.5,295377.0,446.32,36595396.0,9.37,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-13 21:12:00,MGC,SELL,2660.9,2660.9,0.0,15.0,,Asia_Fade_S,0.0,{},CLOSED_LOSS,-360.0,-360.0,,,,,,,,,,,MGC,0,,,,,,,
2024-10-14 05:05:00,MCL,SELL,73.88,73.88,0.0,15.0,,Lon_Brk_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,3.46,247529.0,74.95,3838414.0,1.31,MCL,1,1.0,,,,,,1.0
2024-10-14 09:43:00,MNQ_DAY,BUY,20591.5,20591.5,0.0,12.0,,AE_L,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,155.0,262468.0,447.17,35069946.0,10.25,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-15 04:02:00,MCL,SELL,70.73,70.73,0.0,15.0,,Lon_Brk_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,1.96,290952.0,74.98,3841958.0,-2.96,MCL,1,1.0,,,,,,1.0
2024-10-15 09:58:00,MNQ_DAY,BUY,20646.75,20646.75,0.0,15.0,,AE_L,0.0,{},CLOSED_LOSS,-1050.0,-1050.0,,,,,,394.25,395164.0,447.58,34015966.0,8.68,MNQ_DAY,0,0.0,,,,,,0.0
2024-10-15 12:10:00,MGC,SELL,2683.7,2683.7,0.0,15.0,,LP_Rev_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,32.0,153948.0,214.35,6307500.0,14.73,MGC,1,2.0,,,,,,2.0
2024-10-16 10:58:00,MES,BUY,5865.5,5865.5,0.0,15.0,,Retest_L_E,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,38.5,652907.0,514.77,48533118.0,10.84,MES,1,2.0,,,,,,2.0
2024-10-18 13:09:00,MNQ_DAY,SELL,20516.25,20516.25,0.0,15.0,,Box_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,87.75,247918.0,448.92,32207142.0,9.16,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-22 09:46:00,MNQ_DAY,BUY,20470.5,20470.5,0.0,4.0,,Ext_ORB_L,0.0,{},CLOSED_WIN,632.0,632.0,,,,,,177.0,306109.0,449.92,32120208.0,9.24,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-22 13:05:00,MGC,SELL,2761.4,2761.4,0.0,15.0,,LP_Rev_S,0.0,{},CLOSED_WIN,150.0,150.0,,,,,,19.8,165297.0,215.86,6257042.0,17.64,MGC,1,2.0,,,,,,2.0
2024-10-23 14:06:00,MNQ_DAY,BUY,20109.0,20109.0,0.0,12.0,,PH_Rev_L,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,378.75,472332.0,450.34,32105450.0,7.47,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-25 09:47:00,MNQ_DAY,BUY,20606.75,20606.75,0.0,4.0,,Ext_ORB_L,0.0,{},CLOSED_WIN,632.0,632.0,,,,,,247.25,415397.0,451.22,31860904.0,8.79,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-28 05:11:00,MCL,SELL,67.73,67.73,0.0,15.0,,Lon_Brk_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,1.86,340337.0,75.22,3929482.0,-6.37,MCL,1,1.0,,,,,,1.0
2024-10-28 13:03:00,MNQ_DAY,BUY,20535.75,20535.75,0.0,14.0,,Box_L,0.0,{},CLOSED_WIN,623.0,623.0,,,,,,132.0,271092.0,451.66,31502788.0,8.7,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-29 13:04:00,MGC,SELL,2784.1,2784.1,0.0,15.0,,LP_Rev_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,36.5,190053.0,217.49,6193182.0,17.75,MGC,1,2.0,,,,,,2.0
2024-10-29 15:22:00,MNQ_DAY,SELL,20726.5,20726.5,0.0,15.0,,PH_Rev_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,265.5,348410.0,452.11,31588316.0,9.63,MNQ_DAY,1,0.0,,,,,,0.0
2024-10-30 11:18:00,MES,BUY,5871.75,5871.75,0.0,15.0,,Retest_L_E,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,46.5,907665.0,520.29,46402278.0,9.23,MES,1,2.0,,,,,,2.0
2024-10-31 11:12:00,MNQ_DAY,SELL,20068.5,20068.5,0.0,7.0,,Creep_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,192.75,458729.0,452.94,31910978.0,5.86,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-01 09:47:00,MNQ_DAY,BUY,20128.75,20128.75,0.0,8.0,,AE_L,0.0,{},CLOSED_WIN,628.0,628.0,,,,,,165.25,381823.0,453.32,31829302.0,6.56,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-01 10:31:00,MES,SELL,5800.25,5800.25,0.0,15.0,,IB_Fade_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,50.5,1118732.0,521.27,46566556.0,7.34,MES,1,2.0,,,,,,2.0
2024-11-05 10:08:00,MES,SELL,5786.75,5786.75,0.0,15.0,,AM10_Swp_S,0.0,{},CLOSED_LOSS,-1046.25,-1046.25,,,,,,42.25,862924.0,522.2,46391902.0,8.21,MES,0,2.0,,,,,,2.0
2024-11-06 08:01:00,MGC,SELL,2698.5,2698.5,0.0,14.0,,Lon_BO_S_E,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,102.2,326493.0,219.44,6489580.0,11.97,MGC,1,2.0,,,,,,2.0
2024-11-06 08:06:00,MCL,SELL,70.19,70.19,0.0,15.0,,Lon_Brk_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,2.89,352509.0,75.37,4081484.0,-1.1,MCL,1,1.0,,,,,,1.0
2024-11-07 10:46:00,MNQ_DAY,BUY,21132.75,21132.75,0.0,11.0,,IB_L,0.0,{},CLOSED_WIN,627.0,627.0,,,,,,166.5,306067.0,454.87,31732982.0,11.88,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-08 10:47:00,MES,BUY,6019.75,6019.75,0.0,15.0,,IB_L,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,32.0,776558.0,523.87,47379602.0,11.89,MES,1,2.0,,,,,,2.0
2024-11-08 11:57:00,MNQ_DAY,SELL,21228.5,21228.5,0.0,15.0,,Box_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,103.75,256157.0,455.31,31369842.0,11.91,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-11 13:38:00,MNQ_DAY,BUY,21157.0,21157.0,0.0,15.0,,Box_L,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,146.0,297102.0,455.77,31183862.0,11.73,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-12 12:14:00,MGC,BUY,2600.7,2600.7,0.0,15.0,,LP_Rev_L,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,28.6,259718.0,220.6,6774420.0,8.82,MGC,1,2.0,,,,,,2.0
2024-11-13 09:37:00,MNQ_DAY,BUY,21178.75,21178.75,0.0,15.0,,Gap_L,0.0,{},CLOSED_LOSS,-1050.0,-1050.0,,,,,,212.0,370582.0,456.63,30642110.0,11.17,MNQ_DAY,0,0.0,,,,,,0.0
2024-11-13 14:18:00,MES,SELL,6027.0,6027.0,0.0,15.0,,M4_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,43.5,1009364.0,525.52,46528730.0,11.35,MES,1,2.0,,,,,,2.0
2024-11-13 20:14:00,MGC,SELL,2572.9,2572.9,0.0,15.0,,Asia_Fade_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,61.2,240860.0,220.84,6849134.0,7.6,MGC,1,2.0,,,,,,2.0
2024-11-15 11:08:00,MNQ_DAY,SELL,20548.75,20548.75,0.0,8.0,,Creep_S,0.0,{},CLOSED_WIN,628.0,628.0,,,,,,292.25,470836.0,457.48,30543386.0,7.57,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-18 03:14:00,MCL,BUY,67.29,67.29,0.0,15.0,,Lon_Brk_L,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,2.71,84538.0,75.39,3976956.0,-4.4,MCL,1,1.0,,,,,,1.0
2024-11-18 10:31:00,MNQ_DAY,BUY,20666.25,20666.25,0.0,11.0,,IB_L,0.0,{},CLOSED_WIN,627.0,627.0,,,,,,202.5,321785.0,457.84,30425378.0,8.23,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-19 10:31:00,MNQ_DAY,BUY,20586.5,20586.5,0.0,9.0,,Grind_L,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,268.0,316329.0,458.22,30322232.0,8.89,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-20 09:40:00,MES,SELL,5916.5,5916.5,0.0,15.0,,Gap_Fade_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,64.25,1171793.0,528.06,46258572.0,9.57,MES,1,2.0,,,,,,2.0
2024-11-21 09:43:00,MES,SELL,5921.5,5921.5,0.0,14.0,,Gap_Fade_S,0.0,{},CLOSED_LOSS,-1046.5,-1046.5,,,,,,77.75,1218178.0,528.55,46157186.0,10.06,MES,0,2.0,,,,,,2.0
2024-11-21 15:13:00,MNQ_DAY,SELL,20873.25,20873.25,0.0,12.0,,PH_Rev_S,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,364.5,410102.0,458.97,29645860.0,9.03,MNQ_DAY,1,0.0,,,,,,0.0
2024-11-25 20:34:00,MGC,BUY,2631.0,2631.0,0.0,15.0,,Asia_Bullet_L,0.0,{},CLOSED_LOSS,-885.0,-885.0,,,,,,85.0,253351.0,223.01,7152344.0,8.73,MGC,0,2.0,,,,,,2.0
2024-11-26 09:49:00,MNQ_DAY,BUY,21000.5,21000.5,0.0,12.0,,AE_L,0.0,{},CLOSED_LOSS,-1038.0,-1038.0,,,,,,105.0,309095.0,460.07,29545402.0,9.71,MNQ_DAY,0,0.0,,,,,,0.0
2024-11-26 11:35:00,MES,BUY,6027.0,6027.0,0.0,15.0,,Retest_L_E,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,32.75,855753.0,530.05,46177216.0,11.04,MES,1,2.0,,,,,,2.0
2024-11-29 10:38:00,MES,BUY,6044.0,6044.0,0.0,15.0,,IB_L,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,41.0,550880.0,531.12,44773560.0,11.17,MES,1,2.0,,,,,,2.0
2024-11-29 10:44:00,MNQ_DAY,BUY,20977.25,20977.25,0.0,14.0,,IB_L,0.0,{},CLOSED_LOSS,-1043.0,-1043.0,,,,,,212.0,210436.0,460.85,28497396.0,9.61,MNQ_DAY,0,0.0,,,,,,0.0
2024-12-01 21:25:00,MGC,SELL,2652.1,2652.1,0.0,15.0,,Asia_Fade_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,,,,,,MGC,1,,,,,,,
2024-12-02 09:58:00,MNQ_DAY,BUY,21140.75,21140.75,0.0,12.0,,AE_L,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,118.75,313063.0,461.26,28308786.0,10.71,MNQ_DAY,1,0.0,,,,,,0.0
2024-12-03 10:25:00,MNQ_DAY,BUY,21194.0,21194.0,0.0,14.0,,Retest_L_E,0.0,{},CLOSED_WIN,623.0,623.0,,,,,,164.5,304284.0,461.7,28183884.0,10.94,MNQ_DAY,1,0.0,,,,,,0.0
2024-12-04 10:33:00,MNQ_DAY,BUY,21473.0,21473.0,0.0,13.0,,IB_L,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,157.0,310002.0,462.18,28186556.0,12.2,MNQ_DAY,1,0.0,,,,,,0.0
2024-12-05 10:32:00,MES,BUY,6093.5,6093.5,0.0,15.0,,IB_Fade_L,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,25.75,847405.0,533.3,43240522.0,11.47,MES,1,2.0,,,,,,2.0
2024-12-05 11:56:00,MGC,BUY,2657.0,2657.0,0.0,15.0,,LP_Rev_L,0.0,{},CLOSED_LOSS,-705.0,-705.0,,,,,,62.5,164109.0,225.03,6771002.0,7.92,MGC,0,2.0,,,,,,2.0
2024-12-09 02:34:00,MGC,BUY,2671.5,2671.5,0.0,15.0,,Asia_Bullet_L,0.0,{},CLOSED_LOSS,-420.0,-420.0,,,,,,62.3,163327.0,225.59,6628632.0,8.76,MGC,0,2.0,,,,,,2.0
2024-12-10 09:46:00,MNQ_DAY,BUY,21587.5,21587.5,0.0,8.0,,Ext_ORB_L,0.0,{},CLOSED_LOSS,-1568.0,-1568.0,,,,,,254.0,390667.0,463.98,27691642.0,11.2,MNQ_DAY,0,0.0,,,,,,0.0
2024-12-11 09:44:00,MNQ_DAY,BUY,21624.0,21624.0,0.0,11.0,,AE_L,0.0,{},CLOSED_WIN,627.0,627.0,,,,,,147.25,367487.0,464.44,27480306.0,13.07,MNQ_DAY,1,0.0,,,,,,0.0
2024-12-12 11:31:00,MNQ_DAY,SELL,21709.75,21709.75,0.0,14.0,,Box_S,0.0,{},CLOSED_WIN,623.0,623.0,,,,,,140.75,346934.0,464.9,27476976.0,12.23,MNQ_DAY,1,0.0,,,,,,0.0
2024-12-13 09:44:00,MNQ_DAY,BUY,21881.5,21881.5,0.0,8.0,,Ext_ORB_L,0.0,{},CLOSED_LOSS,-1712.0,-1712.0,,,,,,220.0,444588.0,465.37,27545840.0,12.98,MNQ_DAY,0,0.0,,,,,,0.0
2024-12-16 09:50:00,MNQ_DAY,BUY,21943.25,21943.25,0.0,11.0,,AE_L,0.0,{},CLOSED_WIN,627.0,627.0,,,,,,223.25,316310.0,465.83,27571706.0,14.49,MNQ_DAY,1,0.0,,,,,,0.0
2024-12-16 10:32:00,MES,BUY,6078.25,6078.25,0.0,15.0,,Retest_L_E,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,25.75,1096998.0,536.81,41130394.0,10.76,MES,1,2.0,,,,,,2.0
2024-12-17 10:31:00,MNQ_DAY,SELL,22270.75,22270.75,0.0,9.0,,Grind_S,0.0,{},CLOSED_LOSS,-1030.5,-1030.5,,,,,,138.25,161235.0,466.3,27643786.0,13.87,MNQ_DAY,0,0.0,,,,,,0.0
2024-12-17 11:24:00,MES,BUY,6129.0,6129.0,0.0,15.0,,Retest_L_E,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,22.75,714995.0,537.28,41246570.0,10.21,MES,1,2.0,,,,,,2.0
2024-12-18 10:30:00,MNQ_DAY,BUY,22313.25,22313.25,0.0,12.0,,Retest_L_E,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,1019.25,142651.0,466.71,28172410.0,9.67,MNQ_DAY,1,0.0,,,,,,0.0
2024-12-18 12:33:00,MES,SELL,6137.0,6137.0,0.0,15.0,,M4_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,234.5,609887.0,537.69,42663570.0,6.84,MES,1,2.0,,,,,,2.0
2024-12-19 10:33:00,MES,BUY,5961.75,5961.75,0.0,7.0,,IB_Fade_L,0.0,{},CLOSED_WIN,631.75,631.75,,,,,,57.0,289974.0,538.09,43623716.0,6.73,MES,1,2.0,,,,,,2.0
2024-12-26 09:42:00,MNQ_DAY,BUY,21993.5,21993.5,0.0,11.0,,AE_L,0.0,{},CLOSED_LOSS,-1034.0,-1034.0,,,,,,148.25,261019.0,468.8,28993586.0,12.13,MNQ_DAY,0,0.0,,,,,,0.0
2024-12-26 10:31:00,MES,BUY,6085.25,6085.25,0.0,15.0,,Grind_L,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,31.25,604803.0,539.86,45241812.0,9.51,MES,1,2.0,,,,,,2.0
2024-12-27 10:32:00,MES,BUY,6005.0,6005.0,0.0,13.0,,IB_Fade_L,0.0,{},CLOSED_WIN,637.0,637.0,,,,,,64.25,1245452.0,540.28,45926690.0,8.28,MES,1,2.0,,,,,,2.0
2024-12-30 09:53:00,MNQ_DAY,SELL,21336.75,21336.75,0.0,6.0,,AE_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,318.0,337938.0,469.62,29357908.0,8.98,MNQ_DAY,1,0.0,,,,,,0.0
2024-12-30 10:02:00,MES,BUY,5932.0,5932.0,0.0,11.0,,AM10_Swp_L,0.0,{},CLOSED_WIN,635.25,635.25,,,,,,75.0,1095174.0,540.67,46370392.0,6.96,MES,1,2.0,,,,,,2.0
2024-12-31 11:19:00,MNQ_DAY,SELL,21327.75,21327.75,0.0,6.0,,Creep_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,286.5,342362.0,470.01,29433548.0,7.97,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-02 10:01:00,MES,SELL,5974.75,5974.75,0.0,11.0,,AM10_Swp_S,0.0,{},CLOSED_WIN,635.25,635.25,,,,,,110.25,1289186.0,541.45,47038410.0,6.16,MES,1,2.0,,,,,,2.0
2025-01-03 09:46:00,MES,SELL,5961.5,5961.5,0.0,12.0,,Gap_Fade_S,0.0,{},CLOSED_WIN,633.0,633.0,,,,,,62.75,857329.0,541.85,47112504.0,7.41,MES,1,2.0,,,,,,2.0
2025-01-06 08:41:00,MGC,SELL,2637.3,2637.3,0.0,15.0,,Lon_BO_S_E,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,39.2,154824.0,229.78,6450540.0,5.84,MGC,1,2.0,,,,,,2.0
2025-01-07 10:56:00,MES,BUY,5990.25,5990.25,0.0,11.0,,IB_Fade_L,0.0,{},CLOSED_WIN,635.25,635.25,,,,,,96.0,1417196.0,542.59,47588064.0,6.66,MES,1,2.0,,,,,,2.0
2025-01-07 12:11:00,MNQ_DAY,SELL,21435.25,21435.25,0.0,6.0,,Creep_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,430.25,477219.0,471.56,29830658.0,8.44,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-08 14:30:00,MNQ_DAY,SELL,21417.25,21417.25,0.0,7.0,,Late_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,265.5,403822.0,471.91,29670972.0,8.38,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-10 12:14:00,MNQ_DAY,SELL,20904.75,20904.75,0.0,6.0,,Creep_S,0.0,{},CLOSED_LOSS,-1020.0,-1020.0,,,,,,301.75,467246.0,472.23,30072066.0,6.61,MNQ_DAY,0,0.0,,,,,,0.0
2025-01-14 09:58:00,MCL,SELL,77.89,77.89,0.0,15.0,,Pit_Brk_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,1.71,293487.0,75.42,2850838.0,8.29,MCL,1,1.0,,,,,,1.0
2025-01-14 11:30:00,MNQ_DAY,SELL,20903.0,20903.0,0.0,6.0,,Creep_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,337.25,453930.0,472.86,30225292.0,6.03,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-16 09:56:00,MNQ_DAY,SELL,21401.5,21401.5,0.0,10.0,,AE_S,0.0,{},CLOSED_WIN,625.0,625.0,,,,,,302.5,390214.0,473.58,29991004.0,7.54,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-17 10:10:00,MNQ_DAY,SELL,21538.5,21538.5,0.0,5.0,,AE_S,0.0,{},CLOSED_LOSS,-1015.0,-1015.0,,,,,,190.75,361254.0,473.99,30561930.0,9.26,MNQ_DAY,0,0.0,,,,,,0.0
2025-01-21 12:07:00,MGC,SELL,2760.2,2760.2,0.0,15.0,,LP_Rev_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,43.8,157882.0,231.72,6690670.0,9.24,MGC,1,2.0,,,,,,2.0
2025-01-22 13:25:00,MNQ_DAY,SELL,22025.0,22025.0,0.0,15.0,,Box_S,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,126.0,324634.0,474.89,30357634.0,11.09,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-23 10:15:00,MNQ_DAY,BUY,21903.5,21903.5,0.0,12.0,,AE_L,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,182.25,323412.0,475.36,30162504.0,11.22,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-23 10:39:00,MES,BUY,6119.75,6119.75,0.0,15.0,,IB_L,0.0,{},CLOSED_WIN,622.5,622.5,,,,,,42.0,821844.0,546.46,48511524.0,9.7,MES,1,2.0,,,,,,2.0
2025-01-26 21:11:00,MGC,SELL,2766.6,2766.6,0.0,15.0,,Asia_Fade_S,0.0,{},CLOSED_WIN,630.0,630.0,,,,,,,,,,,MGC,1,,,,,,,
2025-01-27 09:37:00,MES,SELL,6026.75,6026.75,0.0,10.0,,Apex_S,0.0,{},CLOSED_LOSS,-522.5,-522.5,,,,,,44.75,1433798.0,547.34,48930206.0,7.66,MES,0,2.0,,,,,,2.0
2025-01-28 13:32:00,MNQ_DAY,SELL,21552.5,21552.5,0.0,12.0,,Late_S,0.0,{},CLOSED_WIN,624.0,624.0,,,,,,345.0,418852.0,476.6,30980842.0,8.68,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-29 09:47:00,MNQ_DAY,SELL,21523.5,21523.5,0.0,11.0,,AE_S,0.0,{},CLOSED_WIN,627.0,627.0,,,,,,243.0,459471.0,476.99,31022474.0,8.38,MNQ_DAY,1,0.0,,,,,,0.0
2025-01-30 12:40:00,MNQ_DAY,SELL,21526.0,21526.0,0.0,8.0,,Creep_S,0.0,{},CLOSED_LOSS,-1024.0,-1024.0,,,,,,280.0,425599.0,477.42,30997510.0,8.75,MNQ_DAY,0,0.0,,,,,,0.0
2025-02-03 09:41:00,MES,SELL,5983.5,5983.5,0.0,8.0,,Apex_S,0.0,{},CLOSED_WIN,792.0,792.0,,,,,,111.75,1482971.0,549.72,49150742.0,6.91,MES,1,2.0,,,,,,2.0
2025-02-04 10:39:00,MNQ_DAY,BUY,21672.25,21672.25,0.0,8.0,,IB_L,0.0,{},CLOSED_LOSS,-1024.0,-1024.0,,,,,,144.0,316795.0,478.82,31043868.0,8.72,MNQ_DAY,0,0.0,,,,,,0.0
2025-02-04 12:36:00,MGC,SELL,2876.1,2876.1,0.0,15.0,,LP_Rev_S,0.0,{},CLOSED_WIN,195.0,195.0,,,,,,70.0,141527.0,233.67,6506652.0,12.34,MGC,1,2.0,,,,,,2.0
2025-02-05 09:44:00,MNQ_DAY,BUY,21575.25,21575.25,0.0,10.0,,AE_L,0.0,{},CLOSED_WIN,625.0,625.0,,,,,,294.0,349861.0,479.35,30875240.0,9.1,MNQ_DAY,1,0.0,,,,,,0.0
