Date,Timestamp,Engine,Action,Is_Win,Trade_Exact_PnL,Duration_Bars,Micro_Rng,Micro_A5,Micro_RV
2024-03-12,2024-03-12 14:34:00,PH_Rev_S,SELL,1,615.0,7,0.0,21.8,1.46
2024-03-14,2024-03-14 14:38:00,M4_S,SELL,1,616.0,16,0.0,23.55,1.19
2024-03-18,2024-03-18 13:26:00,Box_L,BUY,0,-1020.0,13,0.0,20.82,1.15
2024-03-21,2024-03-21 12:46:00,M4_S,SELL,1,607.5,34,0.0,20.52,1.13
2024-04-03,2024-04-03 09:52:00,AE_L,BUY,1,607.5,8,0.0,21.26,0.9
2024-04-04,2024-04-04 11:14:00,Box_L,BUY,1,607.5,25,0.0,20.21,2.25
2024-04-05,2024-04-05 10:50:00,IB_L,BUY,1,584.0,7,0.0,38.76,1.78
2024-04-08,2024-04-08 11:22:00,Retest_L_E,BUY,0,-1007.5,14,0.0,24.72,0.77
2024-04-09,2024-04-09 13:03:00,Box_L,BUY,1,616.0,19,0.0,23.54,2.18
2024-04-10,2024-04-10 09:44:00,AE_L,BUY,0,-917.0,2,0.0,42.61,1.29
2024-04-10,2024-04-10 10:31:00,Grind_L,BUY,1,595.0,7,0.0,45.02,0.47
2024-04-11,2024-04-11 10:11:00,AE_S,SELL,1,589.5,4,0.0,34.84,0.78
2024-04-11,2024-04-11 10:31:00,Grind_S,SELL,0,-958.5,33,0.0,34.43,0.94
2024-04-11,2024-04-11 14:10:00,PH_Rev_S,SELL,0,-981.5,90,0.0,24.07,1.36
2024-04-12,2024-04-12 09:54:00,AE_L,BUY,0,-962.5,9,0.0,28.14,0.85
2024-04-16,2024-04-16 14:12:00,Late_S,SELL,1,584.0,2,0.0,38.76,0.48
2024-04-18,2024-04-18 10:36:00,IB_L,BUY,1,598.5,20,0.0,35.27,1.36
2024-04-19,2024-04-19 11:11:00,Creep_S,SELL,1,580.0,9,0.0,38.36,0.7
2024-04-23,2024-04-23 09:46:00,Ext_ORB_L,BUY,1,510.0,44,0.0,31.86,4.15
2024-04-23,2024-04-23 13:55:00,Late_S,SELL,1,607.5,115,0.0,19.61,0.71
2024-04-24,2024-04-24 10:31:00,Grind_S,SELL,1,610.0,10,0.0,32.51,0.6
2024-04-25,2024-04-25 11:01:00,AE_L,BUY,1,560.0,28,0.0,37.12,1.19
2024-04-25,2024-04-25 13:44:00,Late_S,SELL,0,-1020.0,9,0.0,27.2,0.69
2024-04-25,2024-04-25 15:06:00,PH_Rev_S,SELL,1,577.5,35,0.0,28.02,1.06
2024-04-26,2024-04-26 10:49:00,IB_L,BUY,1,564.0,13,0.0,37.53,1.38
2024-04-26,2024-04-26 13:33:00,Late_S,SELL,1,607.5,8,0.0,17.71,0.88
2024-04-29,2024-04-29 09:41:00,Ext_ORB_S,SELL,1,597.0,322,0.0,24.32,3.41
2024-05-02,2024-05-02 09:42:00,AE_S,SELL,1,585.0,18,0.0,61.9,0.88
2024-05-02,2024-05-02 13:39:00,Late_S,SELL,0,-1040.0,30,0.0,25.55,0.75
2024-05-07,2024-05-07 10:56:00,IB_L,BUY,1,607.5,20,0.0,17.98,2.03
2024-05-08,2024-05-08 10:42:00,IB_L,BUY,1,615.0,6,0.0,21.82,1.6
2024-05-08,2024-05-08 11:50:00,Gap_L,BUY,0,-1020.0,71,0.0,18.38,0.79
2024-05-09,2024-05-09 10:39:00,IB_L,BUY,1,595.0,28,0.0,22.77,1.66
2024-05-09,2024-05-09 11:47:00,Box_S,SELL,1,607.5,9,0.0,19.5,2.03
2024-05-09,2024-05-09 14:03:00,M4_S,SELL,0,-1020.0,36,0.0,15.9,1.23
2024-05-10,2024-05-10 09:46:00,AE_L,BUY,1,607.5,3,0.0,19.27,1.07
2024-05-14,2024-05-14 12:22:00,M4_S,SELL,0,-1020.0,100,0.0,17.89,1.18
2024-05-15,2024-05-15 10:31:00,Retest_L_E,BUY,1,609.0,6,0.0,23.1,0.54
2024-05-20,2024-05-20 10:43:00,IB_L,BUY,1,607.5,128,0.0,16.33,1.6
2024-05-21,2024-05-21 10:31:00,IB_L,BUY,1,607.5,5,0.0,16.96,1.5
2024-05-21,2024-05-21 12:43:00,M4_S,SELL,0,-1020.0,151,0.0,11.68,1.21
2024-05-22,2024-05-22 14:30:00,PH_Rev_L,BUY,1,623.0,17,0.0,23.73,1.09
2024-05-23,2024-05-23 12:12:00,M4_S,SELL,1,594.0,35,0.0,26.28,1.14
2024-05-28,2024-05-28 11:33:00,Box_S,SELL,1,607.5,90,0.0,18.75,1.55
2024-05-29,2024-05-29 09:50:00,AE_L,BUY,1,595.0,2,0.0,31.6,1.01
2024-05-29,2024-05-29 09:54:00,Ext_ORB_L,BUY,0,-570.0,362,0.0,31.6,1.25
2024-05-31,2024-05-31 09:43:00,AE_L,BUY,0,-1023.0,3,0.0,29.97,0.85
2024-06-03,2024-06-03 10:31:00,Grind_S,SELL,1,584.0,5,0.0,38.64,1.0
2024-06-04,2024-06-04 14:24:00,PH_Rev_S,SELL,0,-1015.0,27,0.0,23.04,1.91
2024-06-05,2024-06-05 10:31:00,Grind_L,BUY,1,615.0,5,0.0,32.56,1.89
2024-06-07,2024-06-07 10:38:00,IB_L,BUY,1,602.0,2,0.0,22.85,2.31
2024-06-10,2024-06-10 09:42:00,AE_L,BUY,1,611.0,49,0.0,25.07,1.11
2024-06-10,2024-06-10 10:49:00,IB_L,BUY,1,588.0,9,0.0,22.43,1.53
2024-06-11,2024-06-11 10:40:00,Retest_L_E,BUY,1,616.0,8,0.0,23.47,0.55
2024-06-11,2024-06-11 11:44:00,Box_S,SELL,0,-1020.0,78,0.0,19.31,3.87
2024-06-11,2024-06-11 14:23:00,PH_Rev_S,SELL,0,-1020.0,10,0.0,18.76,1.36
2024-06-12,2024-06-12 10:01:00,AE_L,BUY,1,599.5,14,0.0,29.03,1.01
2024-06-14,2024-06-14 13:19:00,Box_S,SELL,0,-1020.0,125,0.0,19.44,1.51
2024-06-17,2024-06-17 11:01:00,IB_L,BUY,1,582.0,15,0.0,25.9,1.56
2024-06-18,2024-06-18 11:01:00,Box_L,BUY,0,-1020.0,10,0.0,21.37,1.15
2024-06-21,2024-06-21 10:31:00,Grind_S,SELL,0,-1020.0,28,0.0,32.97,1.02
2024-06-24,2024-06-24 09:32:00,Gap_L,BUY,1,607.5,1,0.0,18.82,3.14
2024-06-26,2024-06-26 09:53:00,Ext_ORB_L,BUY,1,231.0,363,0.0,21.44,2.09
2024-06-27,2024-06-27 10:31:00,Grind_L,BUY,0,-972.0,19,0.0,34.94,0.63
2024-07-02,2024-07-02 10:31:00,Grind_L,BUY,1,625.0,23,0.0,33.19,1.19
2024-07-03,2024-07-03 09:50:00,AE_L,BUY,1,622.5,10,0.0,19.43,1.24
2024-07-03,2024-07-03 10:38:00,Retest_L_E,BUY,1,616.0,5,0.0,23.57,0.98
2024-07-03,2024-07-03 10:44:00,IB_L,BUY,1,623.0,25,0.0,23.69,1.78
2024-07-08,2024-07-08 11:27:00,Box_S,SELL,1,607.5,42,0.0,19.1,1.89
2024-07-15,2024-07-15 10:31:00,Grind_L,BUY,1,580.5,20,0.0,34.33,1.29
